month_num,char11,char1,char2,char3,char4,char5,char6,char7,char8,char9,char10,prodid_num,quantity,value
10,brand_a,16.6,7814,val_i,val_b,val_a,PRG566,CCC,100M,B230,ted,307,96,46772
11,brand_a,16.6,7814,val_i,val_b,val_a,PRG566,CCC,100M,B230,ted,307,209,96015
12,brand_a,16.6,7814,val_i,val_b,val_a,PRG566,CCC,100M,B230,ted,307,139,64607
13,brand_a,16.6,7814,val_i,val_b,val_a,PRG566,CCC,100M,B230,ted,307,89,42234
14,brand_a,16.6,7814,val_i,val_b,val_a,PRG566,CCC,100M,B230,ted,307,9,4529
15,brand_a,16.6,7814,val_i,val_b,val_a,PRG566,CCC,100M,B230,ted,307,6,2569
16,brand_a,16.6,7814,val_i,val_b,val_a,PRG566,CCC,100M,B230,ted,307,1,881
17,brand_a,16.6,7814,val_i,val_b,val_a,PRG566,CCC,100M,B230,ted,307,1,792
25,brand_a,16.6,7814,val_i,val_b,val_a,PRG566,CCC,100M,B230,ted,307,2,1448
25,brand_a,16.6,7814,val_i,val_b,val_a,PRG566,CCC,100M,B230,ted,307,18,35619
6,brand_a,16.6,7814,val_k,val_a,val_a,GR3000,CCC,100M,B230,ted,308,1,675
0,brand_a,16.6,7814,val_k,val_b,val_a,GR4000,CCC,100M,B230,ted,309,40,18363
1,brand_a,16.6,7814,val_k,val_b,val_a,GR4000,CCC,100M,B230,ted,309,20,9178
2,brand_a,16.6,7814,val_k,val_b,val_a,GR4000,CCC,100M,B230,ted,309,11,4543
3,brand_a,16.6,7814,val_k,val_b,val_a,GR4000,CCC,100M,B230,ted,309,15,5902
3,brand_a,16.6,7814,val_k,val_b,val_a,GR4000,CCC,100M,B230,ted,309,1,709
4,brand_a,16.6,7814,val_k,val_b,val_a,GR4000,CCC,100M,B230,ted,309,16,7868
5,brand_a,16.6,7814,val_k,val_b,val_a,GR4000,CCC,100M,B230,ted,309,10,4611
6,brand_a,16.6,7814,val_k,val_b,val_a,GR4000,CCC,100M,B230,ted,309,9,4494
7,brand_a,16.6,7814,val_k,val_b,val_a,GR4000,CCC,100M,B230,ted,309,5,2786
8,brand_a,16.6,7814,val_k,val_b,val_a,GR4000,CCC,100M,B230,ted,309,4,2316
9,brand_a,16.6,7814,val_k,val_b,val_a,GR4000,CCC,100M,B230,ted,309,7,3463
11,brand_a,16.6,7814,val_k,val_b,val_a,GR4000,CCC,100M,B230,ted,309,1,538
14,brand_a,16.6,7814,val_k,val_b,val_a,GR4000,CCC,100M,B230,ted,309,2,1297
2,brand_a,16.6,7814,val_k,val_b,val_a,GR5500,CCC,150D,B230,ted,314,2,1978
3,brand_a,16.6,7814,val_k,val_b,val_a,GR5500,CCC,150D,B230,ted,314,5,3845
4,brand_a,16.6,7814,val_k,val_b,val_a,GR5500,CCC,150D,B230,ted,314,9,7927
4,brand_a,16.6,7814,val_k,val_b,val_a,GR5500,CCC,150D,B230,ted,314,1,926
5,brand_a,16.6,7814,val_k,val_b,val_a,GR5500,CCC,150D,B230,ted,314,1,796
6,brand_a,16.6,7814,val_k,val_b,val_a,GR5500,CCC,150D,B230,ted,314,1,983
8,brand_a,16.6,7814,val_k,val_b,val_a,GR5500,CCC,150D,B230,ted,314,3,2511
9,brand_a,16.6,7814,val_k,val_b,val_a,GR5500,CCC,150D,B230,ted,314,2,1621
10,brand_a,16.6,7814,val_k,val_b,val_a,GR5500,CCC,150D,B230,ted,314,15,12379
11,brand_a,16.6,7814,val_k,val_b,val_a,GR5500,CCC,150D,B230,ted,314,2,1699
20,brand_a,16.6,7814,val_k,val_b,val_a,GR5500,CCC,150D,B230,ted,314,1,897
24,brand_a,16.6,7814,val_k,val_b,val_a,GR5500,CCC,150D,B230,ted,314,1,809
6,brand_a,16.6,7814,val_k,val_b,val_f,PRR770M,CCC,100M,B230,ted,316,1,407
4,brand_a,16.6,7814,val_m,val_b,val_a,GR4600,CCC,150D,B230,ted,326,2,2614
5,brand_a,16.6,7814,val_m,val_b,val_a,GR4600,CCC,150D,B230,ted,326,3,3567
5,brand_a,16.6,7814,val_m,val_b,val_a,GR4600,CCC,150D,B230,ted,326,1,1369
6,brand_a,16.6,7814,val_m,val_b,val_a,GR4600,CCC,150D,B230,ted,326,11,10679
7,brand_a,16.6,7814,val_m,val_b,val_a,GR4600,CCC,150D,B230,ted,326,3,3420
8,brand_a,16.6,7814,val_m,val_b,val_a,GR4600,CCC,150D,B230,ted,326,1,1174
10,brand_a,16.6,7814,val_m,val_b,val_a,GR4600,CCC,150D,B230,ted,326,1,1363
11,brand_a,16.6,7814,val_m,val_b,val_a,GR4600,CCC,150D,B230,ted,326,1,1393
14,brand_a,16.6,7814,val_m,val_b,val_a,GR4600,CCC,150D,B230,ted,326,3,3268
15,brand_a,16.6,7814,val_m,val_b,val_a,GR4600,CCC,150D,B230,ted,326,1,1009
18,brand_a,16.6,7814,val_m,val_b,val_a,GR4600,CCC,150D,B230,ted,326,1,842
11,brand_a,16.6,7814,val_m,val_b,val_a,GR520,AAA,150D,B230,ted,327,1,1213
12,brand_a,16.6,7814,val_m,val_b,val_a,GR520,AAA,150D,B230,ted,327,1,1175
14,brand_a,16.6,7814,val_m,val_b,val_a,GR520,AAA,150D,B230,ted,327,1,1155
16,brand_a,16.6,7814,val_m,val_b,val_a,GR520,AAA,150D,B230,ted,327,1,1665
19,brand_a,16.6,7814,val_m,val_b,val_a,GR520,AAA,150D,B230,ted,327,1,1404
14,brand_a,16.6,7814,val_m,val_b,val_a,GR520,CCC,100M,B230,ted,328,14,15540
15,brand_a,16.6,7814,val_m,val_b,val_a,GR520,CCC,100M,B230,ted,328,23,24655
16,brand_a,16.6,7814,val_m,val_b,val_a,GR520,CCC,100M,B230,ted,328,25,26705
17,brand_a,16.6,7814,val_m,val_b,val_a,GR520,CCC,100M,B230,ted,328,26,28588
18,brand_a,16.6,7814,val_m,val_b,val_a,GR520,CCC,100M,B230,ted,328,13,14026
18,brand_a,16.6,7814,val_m,val_b,val_a,GR520,CCC,100M,B230,ted,328,2,2459
19,brand_a,16.6,7814,val_m,val_b,val_a,GR520,CCC,100M,B230,ted,328,9,9608
19,brand_a,16.6,7814,val_m,val_b,val_a,GR520,CCC,100M,B230,ted,328,3,3481
20,brand_a,16.6,7814,val_m,val_b,val_a,GR520,CCC,100M,B230,ted,328,6,6303
21,brand_a,16.6,7814,val_m,val_b,val_a,GR520,CCC,100M,B230,ted,328,15,15726
22,brand_a,16.6,7814,val_m,val_b,val_a,GR520,CCC,100M,B230,ted,328,13,12381
23,brand_a,16.6,7814,val_m,val_b,val_a,GR520,CCC,100M,B230,ted,328,7,7163
24,brand_a,16.6,7814,val_m,val_b,val_a,GR520,CCC,100M,B230,ted,328,2,2431
25,brand_a,16.6,7814,val_m,val_b,val_a,GR520,CCC,100M,B230,ted,328,6,6393
10,brand_a,16.6,7814,val_m,val_b,val_a,GR520,CCC,150D,B230,ted,329,1,2061
11,brand_a,16.6,7814,val_m,val_b,val_a,GR520,CCC,150D,B230,ted,329,2,3413
12,brand_a,16.6,7814,val_m,val_b,val_a,GR520,CCC,150D,B230,ted,329,1,2011
13,brand_a,16.6,7814,val_m,val_b,val_a,GR520,CCC,150D,B230,ted,329,2,3119
14,brand_a,16.6,7814,val_m,val_b,val_a,GR520,CCC,150D,B230,ted,329,5,6736
17,brand_a,16.6,7814,val_m,val_b,val_a,GR520,CCC,150D,B230,ted,329,12,14911
18,brand_a,16.6,7814,val_m,val_b,val_a,GR520,CCC,150D,B230,ted,329,11,13667
20,brand_a,16.6,7814,val_m,val_b,val_a,GR520,CCC,150D,B230,ted,329,2,3126
23,brand_a,16.6,7814,val_m,val_b,val_a,GR520,CCC,150D,B230,ted,329,2,2399
4,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,AAA,150D,B230,ted,330,1,1963
7,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,AAA,150D,B230,ted,330,1,1985
10,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,AAA,150D,B230,ted,330,8,8670
4,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,2,2282
5,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,7,6018
5,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,1,1798
6,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,77,65455
7,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,23,20429
8,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,115,88418
9,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,119,95577
9,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,1,1273
9,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,45,31698
10,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,28,21805
10,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,27,22366
11,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,32,23384
11,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,19,18932
11,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,26,23595
12,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,23,18804
12,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,19,19286
12,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,22,20911
13,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,16,10767
13,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,2,2840
13,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,40,35956
14,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,5,3326
14,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,40,38847
15,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,5,3416
15,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,164,125657
16,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,6,3755
16,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,10,10906
17,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,5,3253
17,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,100,93694
18,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,111,105150
18,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,1,981
19,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,68,69133
20,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,1,1794
20,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,1,1409
20,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,137,102778
21,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,19,22635
21,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,1,1647
22,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,5,2334
22,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,10,8656
23,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,2,1974
23,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,1,1438
23,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,3,2963
24,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,2,2271
25,brand_a,16.6,7814,val_m,val_b,val_a,GR5500,CCC,100M,B230,ted,331,11,8232
25,brand_a,16.6,7814,val_m,val_b,val_a,GR620,CCC,150D,B230,ted,333,1,1022
0,brand_a,16.6,7814,val_m,val_b,val_b,MAGT740M,CCC,100M,B230,ted,334,4,2330
1,brand_a,16.6,7814,val_m,val_b,val_b,MAGT740M,CCC,100M,B230,ted,334,2,1389
2,brand_a,16.6,7814,val_m,val_b,val_b,MAGT740M,CCC,100M,B230,ted,334,3,1694
3,brand_a,16.6,7814,val_m,val_b,val_b,MAGT740M,CCC,100M,B230,ted,334,1,582
5,brand_a,16.6,7814,val_m,val_b,val_b,MAGT740M,CCC,100M,B230,ted,334,1,630
7,brand_a,16.6,7814,val_m,val_b,val_b,MAGT740M,CCC,100M,B230,ted,334,1,582
8,brand_a,16.6,7814,val_m,val_b,val_b,MAGT740M,CCC,100M,B230,ted,334,1,639
9,brand_a,16.6,7814,val_m,val_b,val_b,MAGT740M,CCC,100M,B230,ted,334,1,672
11,brand_a,16.6,7814,val_m,val_b,val_b,MAGT740M,CCC,100M,B230,ted,334,1,564
1,brand_a,16.6,7814,val_n,val_b,val_a,GR4000,CCC,100M,B230,ted,340,1,468
0,brand_a,16.6,7814,val_n,val_b,val_a,GR4600,CCC,150D,B230,ted,341,1,1553
4,brand_a,16.6,7814,val_n,val_b,val_a,GR4600,CCC,150D,B230,ted,341,1,717
5,brand_a,16.6,7814,val_n,val_b,val_a,GR4600,CCC,150D,B230,ted,341,1,1533
13,brand_a,16.6,7814,val_n,val_b,val_a,GR4600,CCC,150D,B230,ted,341,1,747
4,brand_a,16.6,7814,val_n,val_b,val_a,GR5500,CCC,100M,B230,ted,342,3,4921
5,brand_a,16.6,7814,val_n,val_b,val_a,GR5500,CCC,100M,B230,ted,342,14,16909
6,brand_a,16.6,7814,val_n,val_b,val_a,GR5500,CCC,100M,B230,ted,342,23,27983
7,brand_a,16.6,7814,val_n,val_b,val_a,GR5500,CCC,100M,B230,ted,342,5,6835
8,brand_a,16.6,7814,val_n,val_b,val_a,GR5500,CCC,100M,B230,ted,342,7,8382
9,brand_a,16.6,7814,val_n,val_b,val_a,GR5500,CCC,100M,B230,ted,342,38,45386
10,brand_a,16.6,7814,val_n,val_b,val_a,GR5500,CCC,100M,B230,ted,342,9,11658
11,brand_a,16.6,7814,val_n,val_b,val_a,GR5500,CCC,100M,B230,ted,342,53,59193
12,brand_a,16.6,7814,val_n,val_b,val_a,GR5500,CCC,100M,B230,ted,342,18,23204
13,brand_a,16.6,7814,val_n,val_b,val_a,GR5500,CCC,100M,B230,ted,342,9,10445
14,brand_a,16.6,7814,val_n,val_b,val_a,GR5500,CCC,100M,B230,ted,342,3,4591
0,brand_a,16.6,7814,val_n,val_b,val_b,MA840M,CCC,100M,B230,ted,343,159,114159
0,brand_a,16.6,7814,val_n,val_b,val_b,MA840M,CCC,100M,B230,ted,343,21,22055
1,brand_a,16.6,7814,val_n,val_b,val_b,MA840M,CCC,100M,B230,ted,343,30,20696
1,brand_a,16.6,7814,val_n,val_b,val_b,MA840M,CCC,100M,B230,ted,343,17,16964
2,brand_a,16.6,7814,val_n,val_b,val_b,MA840M,CCC,100M,B230,ted,343,30,20551
2,brand_a,16.6,7814,val_n,val_b,val_b,MA840M,CCC,100M,B230,ted,343,73,60767
3,brand_a,16.6,7814,val_n,val_b,val_b,MA840M,CCC,100M,B230,ted,343,11,7127
3,brand_a,16.6,7814,val_n,val_b,val_b,MA840M,CCC,100M,B230,ted,343,21,20230
4,brand_a,16.6,7814,val_n,val_b,val_b,MA840M,CCC,100M,B230,ted,343,8,5627
4,brand_a,16.6,7814,val_n,val_b,val_b,MA840M,CCC,100M,B230,ted,343,9,10011
5,brand_a,16.6,7814,val_n,val_b,val_b,MA840M,CCC,100M,B230,ted,343,4,3021
5,brand_a,16.6,7814,val_n,val_b,val_b,MA840M,CCC,100M,B230,ted,343,4,4274
6,brand_a,16.6,7814,val_n,val_b,val_b,MA840M,CCC,100M,B230,ted,343,6,4674
6,brand_a,16.6,7814,val_n,val_b,val_b,MA840M,CCC,100M,B230,ted,343,4,4322
7,brand_a,16.6,7814,val_n,val_b,val_b,MA840M,CCC,100M,B230,ted,343,5,3953
8,brand_a,16.6,7814,val_n,val_b,val_b,MA840M,CCC,100M,B230,ted,343,5,3320
9,brand_a,16.6,7814,val_n,val_b,val_b,MA840M,CCC,100M,B230,ted,343,3,2055
13,brand_a,16.6,7814,val_n,val_b,val_b,MA840M,CCC,100M,B230,ted,343,2,1029
14,brand_a,16.6,7814,val_n,val_b,val_b,MA840M,CCC,100M,B230,ted,343,1,717
19,brand_a,16.6,7814,val_n,val_b,val_b,MA840M,CCC,100M,B230,ted,343,1,409
0,brand_a,16.6,7814,val_n,val_b,val_f,PRR750M,CCC,150D,B230,ted,347,1,1476
3,brand_a,16.6,7814,val_n,val_b,val_f,PRR750M,CCC,150D,B230,ted,347,1,1791
0,brand_a,16.6,7814,val_s,val_a,val_f,PRR210,CCC,100M,B230,ted,349,7,1797
1,brand_a,16.6,7814,val_s,val_a,val_f,PRR210,CCC,100M,B230,ted,349,3,753
2,brand_a,16.6,7814,val_s,val_a,val_f,PRR210,CCC,100M,B230,ted,349,2,628
3,brand_a,16.6,7814,val_s,val_a,val_f,PRR210,CCC,100M,B230,ted,349,3,807
4,brand_a,16.6,7814,val_s,val_a,val_f,PRR210,CCC,100M,B230,ted,349,3,807
5,brand_a,16.6,7814,val_s,val_a,val_f,PRR210,CCC,100M,B230,ted,349,1,269
6,brand_a,16.6,7814,val_s,val_a,val_f,PRR210,CCC,100M,B230,ted,349,5,1076
12,brand_a,16.6,7814,val_s,val_a,val_f,PRR210,CCC,100M,B230,ted,349,1,260
13,brand_a,16.6,7814,val_s,val_a,val_f,PRR210,CCC,100M,B230,ted,349,1,224
8,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,8,5061
9,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,181,86644
9,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,3,1566
9,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,1,539
10,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,192,94755
10,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,45,22013
10,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,29,14555
11,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,653,297700
11,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,71,34620
11,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,60,29731
12,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,682,317657
12,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,117,56402
12,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,85,41247
13,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,311,150197
13,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,57,27898
13,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,39,19578
14,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,81,38686
14,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,10,6090
14,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,37,18797
14,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,34,17468
15,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,39,19252
15,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,4,2869
15,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,47,24842
15,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,22,11349
16,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,40,21682
16,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,6,3750
16,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,92,44977
16,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,45,21684
17,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,27,13813
17,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,14,6817
17,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,44,21161
17,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,5,3721
18,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,25,12424
18,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,29,13904
18,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,118,55421
18,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,2,1888
19,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,6,2988
19,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,13,5932
19,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,59,26960
19,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,3,2833
20,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,3,1247
20,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,11,4962
20,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,27,12656
20,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,14,5464
21,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,6,2946
21,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,5,2163
21,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,25,11878
21,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,6,2377
22,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,7,3138
22,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,6,1966
22,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,13,5286
23,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,2,753
23,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,14,4717
23,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,48,14849
23,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,17,6998
24,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,4,1608
24,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,8,3281
24,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,25,10524
24,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,14,5592
25,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,3,787
25,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,4,1683
25,brand_a,16.6,7814,val_s,val_b,val_f,PRRAPU,CCC,100M,B230,ted,350,1,947
18,brand_a,16.6,7814,val_w,val_b,val_a,GR405,CCC,100M,B230,ted,353,11,8143
19,brand_a,16.6,7814,val_w,val_b,val_a,GR405,CCC,100M,B230,ted,353,29,21816
20,brand_a,16.6,7814,val_w,val_b,val_a,GR405,CCC,100M,B230,ted,353,49,33887
21,brand_a,16.6,7814,val_w,val_b,val_a,GR405,CCC,100M,B230,ted,353,35,28640
22,brand_a,16.6,7814,val_w,val_b,val_a,GR405,CCC,100M,B230,ted,353,37,27399
23,brand_a,16.6,7814,val_w,val_b,val_a,GR405,CCC,100M,B230,ted,353,407,237142
24,brand_a,16.6,7814,val_w,val_b,val_a,GR405,CCC,100M,B230,ted,353,257,165179
25,brand_a,16.6,7814,val_w,val_b,val_a,GR405,CCC,100M,B230,ted,353,144,92784
0,brand_a,16.6,7814,val_w,val_b,val_a,PRG566,CCC,100M,B230,ted,354,145,90522
0,brand_a,16.6,7814,val_w,val_b,val_a,PRG566,CCC,100M,B230,ted,354,20,6970
0,brand_a,16.6,7814,val_w,val_b,val_a,PRG566,CCC,100M,B230,ted,354,52,29487
1,brand_a,16.6,7814,val_w,val_b,val_a,PRG566,CCC,100M,B230,ted,354,372,176433
1,brand_a,16.6,7814,val_w,val_b,val_a,PRG566,CCC,100M,B230,ted,354,16,5588
1,brand_a,16.6,7814,val_w,val_b,val_a,PRG566,CCC,100M,B230,ted,354,60,33114
2,brand_a,16.6,7814,val_w,val_b,val_a,PRG566,CCC,100M,B230,ted,354,13,6107
2,brand_a,16.6,7814,val_w,val_b,val_a,PRG566,CCC,100M,B230,ted,354,19,6842
2,brand_a,16.6,7814,val_w,val_b,val_a,PRG566,CCC,100M,B230,ted,354,44,27088
3,brand_a,16.6,7814,val_w,val_b,val_a,PRG566,CCC,100M,B230,ted,354,18,8072
3,brand_a,16.6,7814,val_w,val_b,val_a,PRG566,CCC,100M,B230,ted,354,13,5102
3,brand_a,16.6,7814,val_w,val_b,val_a,PRG566,CCC,100M,B230,ted,354,195,95233
4,brand_a,16.6,7814,val_w,val_b,val_a,PRG566,CCC,100M,B230,ted,354,1,763
4,brand_a,16.6,7814,val_w,val_b,val_a,PRG566,CCC,100M,B230,ted,354,12,5048
4,brand_a,16.6,7814,val_w,val_b,val_a,PRG566,CCC,100M,B230,ted,354,32,15758
5,brand_a,16.6,7814,val_w,val_b,val_a,PRG566,CCC,100M,B230,ted,354,3,1088
5,brand_a,16.6,7814,val_w,val_b,val_a,PRG566,CCC,100M,B230,ted,354,6,2316
5,brand_a,16.6,7814,val_w,val_b,val_a,PRG566,CCC,100M,B230,ted,354,40,20478
5,brand_a,16.6,7814,val_w,val_b,val_a,PRG566,CCC,100M,B230,ted,354,9,3814
6,brand_a,16.6,7814,val_w,val_b,val_a,PRG566,CCC,100M,B230,ted,354,1046,533178
6,brand_a,16.6,7814,val_w,val_b,val_a,PRG566,CCC,100M,B230,ted,354,12,4401
6,brand_a,16.6,7814,val_w,val_b,val_a,PRG566,CCC,100M,B230,ted,354,2,1110
6,brand_a,16.6,7814,val_w,val_b,val_a,PRG566,CCC,100M,B230,ted,354,2,971
